id,text
657814c6c1c33c282af8f53e,اکثر دیکھا جاتا ہے کہ امیر لوگ گھروں کے کام کاج کے لیے ملازم رکھ لیتے ہیں حالانکہ وہی کام وہ خود بھی کر سکتے ہیں اس کا نتیجہ یہ نکلتا ہے کہ صفائی کا کام بھی نوکر کرتے ہیں باورچی خانے کا کام بھی نوکروں کے سپرد ہوتا ہے اور بیگمات بےکار بیٹھی رہتی ہیں یا ضرورت سے زیادہ سوئی رہتی ہیں اور سست ہو جاتی ہیں انہیں غذا بھی کھانے کو اچھی ملتی ہے اس لیے موٹی ہو جاتی ہیں اور دل کی بیماریوں بلڈ پریشر اور شوگر جیسی مولک امراض میں مبتلا ہو جاتی ہیں وہ کہتی ہیں کہ ہمیں خوراک بھی صحیح ملتی ہے گھر میں ہر طرح کا ارام بھی میسر ہے بے فکری بھی ہے کوئی تکلیف بھی نہیں تو یہ بیماری کیوں لگ گئی لیکن جو اصل وجہ ہے اس کو تو سمجھا نہیں جا رہا کہ کام نہ کرنے کی وجہ سے قوت مدافعت ختم ہو جاتی ہے اور بیماری کو حملہ کرنے کا اسانی سے موقع مل جاتا ہے ان لوگوں کے مقابلے میں اپ نے دیکھا ہوگا کہ دیہات کی عورتیں سارا دن محنت سے کام کرتی ہیں مویشیوں کے لیے چارہ تک خود بناتی ہیں گھر کا کام کاج اپنے ہاتھوں سے کرتی ہیں مردوں کو صبح کا ناشتہ کھیتوں میں پہنچاتی ہیں سارا دن کھیتوں میں بھی کام کاج کرتی ہیں اور شام کو گھر ا کر گھر کی ذمہ داریاں بھی سنبھالتی ہیں تو وہ تندرست ہوتی ہیں ان کو بیماری بھی نہیں لگتی ان کا جسم بھی چاق و چوبند ہوتا ہے موٹاپہ ان کے پاس تک نہیں بھٹک سکتا وہ خوراک بھی خوب کھاتی ہیں اور ہضم بھی اسانی سے کر لیتی ہیں ان کی صحت قابل رشک ہوتی ہے اور اسی طرح سے دیہاتی مرد بھی تن اسان شہریوں سے زیادہ صحت مند اور تندرست ہوتے ہیں
65781501c1c33c282af8f541,وہ قومیں جو اپنی مدد اپ کے اصولوں پر عمل نہیں کرتی ترقی یافتہ قوموں کے دست نگر ہو کر رہ جاتی ہیں اور ترقی وہ قومیں کرتی ہیں جو اپنی مدد اپ کرتی ہیں قران کریم میں ارشاد باری تعالی ہے کہ انسان کو وہی ملتا ہے جس کے لیے وہ کوشش کرتا ہے اس لیے دوسروں پر تکیہ کرنا اپنی تباہی کو دعوت دینا ہے اپنے کام خود کرنے چاہیے اور اپنی ذمہ داریاں خود سنبھالنا چاہیے
65781589c1c33c282af8f544,گفتگو کے اداب گفتگو ہوئی ایسا ذریعہ ہے جس سے کسی کے ذہنی معیار قابلیت اور شخصیت کا اندازہ ہو سکتا ہے جب انسان کسی سے ملتا ہے تو وہ گفتگو سے ہی اپنے اپ کو متعارف کراتا ہے گفتگو کا اسلوب شائستہ معزبانہ متوازن اور شیرین ہوگا تو انسان کی شخصیت کو عظیم سمجھا جائے گا اور اگر زبان میں مٹھاس نہیں اور گفتگو سستا نہیں بلکہ بے ربط بھی ہے تو کوئی شخص بھی اس کے متعلق اچھی رائے قائم نہیں کرے گا دوران گفتگو دوسروں کی تنقید کو حوصلے سے سننا اور اس کا مدلل جواب دینا اعلی ظرفی کی اعلی ظرفی کا ثبوت ہے تنقید کا جواب بردباری اور شینی زبانی سے دینا چاہیے کیونکہ گفتگو کا اصل مقصد سمجھنا اور سمجھانا ہوتا ہے تبادلہ خیالات سے بہت سے مسائل حل ہو سکتے ہیں گفتگو کے دوران حفظ مراتب کا خیال رکھنا ضروری ہے اگر گفتگو کرنے والا کوئی بزرگ ہے تو اس کے ساتھ بڑے ادب و احترام سے گفتگو کرنی چاہیے اگر ہم عمر ہے تو اس سے برادرانہ گفتگو کرنی چاہیے اور اگر اپ سے چھوٹا ہے تو اسے مشفقانہ انداز سے سمجھانا چاہیے اس طرح وہ یہ نہیں سمجھے گا کہ اپ اس پر اپنی مرضی ٹھونس رہے ہیں اور وہ بھی دوران گفتگو کو ان نازیبہ بات کہنے کی ضرورت نہیں کرے گا
657815d7c1c33c282af8f547,گفتگو کے دوران دوسرے بات کرنے والے کو بھی بات کرنے اور دلائل دینے کا پورا پورا موقع دینا چاہیے اور مخاطب کی رائے کو یکدم غلط قرار نہیں دینا چاہیے اسے سمجھائیں کہ جو کچھ اپ کہہ رہے ہیں درست تو ہے مگر اس میں یہ تبدیلی ہو جائے یعنی جو اپ کہنا چاہتے ہیں تو اپ کی بات کی تائید ہو جاتی ہے اسی احساس نہ ہونے دیں کہ اپ اس کی مخالفت کر رہے ہیں بلکہ یہ پتہ چلے کہ دوستانہ ماحول میں سمجھنے اور سمجھانے کی غرض سے گفتگو ہو رہی ہے مجلس میں بیٹھ کر کسی کی ایپ جوئی نہیں کرنی چاہیے نہ اس طرح کے سننے والے اپ کو گھٹیا قسم کا انسان سمجھے کہ کیسا شخص ہے جو بات کرنے کی ہمت نہیں رکھتا مگر غیر موجودگی میں چغلی کھا رہا ہے ممکن ہے بعض لوگ یہ سمجھیں کہ اپ بھی اسی قسم کے انسان ہیں قران کریم میں بھی ارشاد باری تعالی ہے کہ جو شخص عیب جوئی کرتا ہے وہ اپنے مردہ بھائی کا گوشت کھا رہا ہے
657816c6c1c33c282af8f54a,اداب گفتگو میں یہ اصول بھی پیش نظر رکھنا چاہیے کہ محفل میں بیٹھ کر ڈینگیں مارنے کی عادت سے کم ظرفی کا ثبوت ملتا ہے
65795fa47b9813e7192b9efd,سیف کو اپشن چل رہا ہے
657aa137beb6f9d86ea480b0,یہ میرا پہلا پروجیکٹ ہے اور جو اس میں لکھا ہوا ہے نا ٹیکسٹ وہی اپ ایگزیکٹلی بول رہی ہوں گی ٹھیک ہے اور پراپر طلب اس کے ساتھ اچھا اب یہ ساتھ ساتھ جو ہے نا جو اپ بول رہی ہیں وہ یہاں پر ریکارڈ ہو رہا ہے اور اپ کو ٹیکسچرل ڈیٹا میں بھی نظر ا رہا ہے ٹھیک ہے اب جب اپ نے ریکارڈ
657aa137bb321b26e1322651,یہ میرا پہلا پروجیکٹ ہے اور جو اس میں لکھا ہوا ہے نا ٹیکسٹ وہی اپ ایگزیکٹلی بول رہی ہوں گی ٹھیک ہے اور پراپر طلب اس کے ساتھ اچھا اب یہ ساتھ ساتھ جو ہے نا جو اپ بول رہی ہیں وہ یہاں پر ریکارڈ ہو رہا ہے اور اپ کو ٹیکسچرل ڈیٹا میں بھی نظر ا رہا ہے ٹھیک ہے اب جب اپ نے ریکارڈ
657aa245beb6f9d86ea480b4,اوپن کیوں نہیں ہو رہی ابھی ڈاؤنلوڈ ہو رہا ہے ڈاؤنلوڈ ہو گا نا وہ بڑی فائل ہے وہ ٹھیک ہے ٹو سے تھری ٹائمز میں نے اس میں ریڈ اؤٹ کر لی پیراگراف میں سے اور پھر اس کو اپ سٹاپ کر جا کر
657aa245bb321b26e1322655,اوپن کیوں نہیں ہو رہی ابھی ڈاؤنلوڈ ہو رہا ہے ڈاؤنلوڈ ہو گا نا وہ بڑی فائل ہے وہ ٹھیک ہے ٹو سے تھری ٹائمز میں نے اس میں ریڈ اؤٹ کر لی پیراگراف میں سے اور پھر اس کو اپ سٹاپ کر جا کر
657fff5cc7e245f13035d871,کچھ بولو ہیلو ہیلو انا شروع ہو گئے صحیح اب سٹاپ کرو
657fffddc7e245f13035d875,ہیلو ہیلو کچھ اور بولیں ارہا ہے
657ffff1c7e245f13035d878,ون ٹو تھری فور
65813a593c3122efb7a16b5d,بد کلامی اور اس کا انجام کسی شخص کے ساتھ بدخلاقی اور بدتمیزی سے پیش انے اور اسے ایسے الفاظ میں مخاطب کرنے کو جو نازیبہ ہوں اور جن سے اس کی عزت نفس مجروح ہوتی ہو بدکلامی یا بد زبانی کہتے ہیں یہ عادت نہایت بداخلاقی میں شمار ہوتی ہے اور اس کی مثال گناہ گناہ بے لذت کی ہے کیونکہ بد کلامی کرنے والے کو اس سے کوئی فائدہ بھی نہیں پہنچتا کئی باتیں ایسی ہوتی ہیں جن کے کچھ فوائد بھی ہوتے ہیں اور نقصانات بھی لیکن بدزبانی ایسا عیب ہے جس سے نقصان ضرور پہنچتا ہے مگر فائدہ کبھی نہیں ہوا
65813abf3c3122efb7a16b61,جو لوگ بد زبان ہوتے ہیں کوئی بھی شریف ادمی ان سے بات کرنا گوارا نہیں کرتا یہ عادت جب راسخ ہو جائے تو بدنامی کا باعث بنتی ہے جس سے انسان کی شہرت داغدار ہو جاتی ہے اور وہ کسی اچھی سوسائٹی کے قابل نہیں رہتا اللہ تعالی نے انسان کو عقل اس لیے بخشی ہے کہ وہ اپنی شیری بیانی سے دوسرے انسانوں کو مذکور کرے دشمنوں کو خشکن گفتگو سے مسخر کرے ایک ادمی خواہ کتنا ہی پڑھا لکھا ہو کتنا خوبصورت ہو کتنا ہی ہوشیار و چالاک کیوں نہ ہو اور کتنا ہی عقلمند کیوں نہ ہو اگر وہ بد زبان ہے تو اس کی ساری صفات خاک میں مل جاتی ہیں کوئی شخص نہ کسی کی عقل دیکھتا ہے نہ خوبصورتی اور نہ کوئی دوسری صفت انسان کا سب سے پہلا تعارف اس کی زبان کرتی ہے اگر زبان شیریں ہے تو سننے والا اس کا گرویدہ ہو جاتا ہے لیکن اگر زبان گندی ہے تو اس سے نفرت پیدا ہو جاتی ہے دنیا میں محبت اور نفرت دو متضاد چیزیں ہیں اپ خود ہی سمجھ لیں کہ محبت جس قدر اچھی صفت ہے نفرت اسی قدر بری ہے
65813d5df67f3fa3330de6bc,والدین کو اپنی اولاد سب سے زیادہ عزیز ہوتی ہے یہاں تک کہ دنیا میں اولاد سے بڑھ کر کوئی چیز نہیں ہوتی اور والدین کی محبت بھی لازوال ہوتی ہے مگر جب اولاد والدین کے سامنے بدتمیزی ہے بدکلامی کرتی ہے تو والدین کی محبت نفرت میں تبدیل ہو جاتی ہے اگر والدین کی محبت جو بچوں کے لیے کبھی ختم نہیں ہوتی اس میں فرق ا سکتا ہے تو دوسرے لوگ جن کے ساتھ کوئی خونی رشتہ نہیں وہ کیسے برداشت کر سکتے ہیں کہ کوئی ان سے بدتمیزی یا بدکلامی سے پیش ائے
65813de7f67f3fa3330de6c0,دنیا کا برے سے برا انسان بھی اپنی ب****** اور بے حرمتی برداشت کرنے کے لیے تیار نہیں ہوتا بدکلامی سے براہ راست کسی کی عزت و توقیر پر حملہ ہوتا ہے کئی لوگ بے تکلف دوستوں میں بیٹھ کر مغلظات کا بکثرت استعمال کرتے ہیں اور یہ ان کی عادت بلکہ فطرت کا حصہ بن جاتی ہے وہ جہاں کہیں بھی بیٹھتے ہیں اسی طرح کی غلیظ گفتگو کرتے ہیں اور جس سوسائٹی میں وہ گفتگو کر رہے ہوتے ہیں اس کا ہر فرد ان کو نفرت بھری نگاہ سے دیکھنے لگ جاتا ہے اس طرح ایسے لوگ کسی اچھی اور مذب سوسائٹی میں بیٹھنے کے قابل نہیں رہتے
65813e0ef67f3fa3330de6c3,افسران کو ماتحت عملے یا پرائیویٹ ملازمین کے ساتھ بھی شستہ کلامی سے پیش انا چاہیے ان سے اگر بدکلامی کی جائے تو ایک وقت ایسا بھی ا جاتا ہے کہ وہ جوابا ب****** پر اتر اتے ہیں اور ایسا کرنے میں وہ حق بجانے بھی ہوتے ہیں کیونکہ وہ بھی تو اخر انسان ہی ہوتے ہیں وہ بھی چاہتے ہیں کہ کوئی ان کے ساتھ برا سلوک نہ کرے بد کلامی سے بسا اوقات فساد بھی ہو جاتے ہیں اور یہ بڑے بڑے نقصان کا باعث بنتی ہے
65813e85f67f3fa3330de6c6,حلیم الطبعی اور خوش کلامی بھی انسانیت کے زیور ہیں اگر کوئی شخص ترش کلامی سے گفتگو کرتا ہے تو اس کا جواب بردباری اور نرمی سے دیا جائے تو یقینا اس پر اچھا اثر پڑتا ہے اور وہ سوچنے پر مجبور ہو جاتا ہے کہ یہ شخص مجھے عزت سے ہم کلام کر رہا ہے تو میں بھی اس کا جواب اسی طرح دوں ہمارے ہادی برحق صلی اللہ علیہ وسلم نے ہمیں ایسا ہی کرنے کا حکم دیا ہے اور خود انہوں نے اس پر عمل کر کے دکھایا اپ نے برائی کا جواب ہمیشہ اچھائی سے دیا اور ایک دفعہ نہیں بے شمار بال اسی طرح دیا جس کا اثر یہ ہوا کہ بروں نے برائی ترک کی اور راہ مستقیم پر اگئے سو بد کلامی کے جواب میں بھی بد کلامی نہیں کرنی چاہیے
65813f0ff67f3fa3330de6c9,دنیا کے ہر معاملے میں بد کلامی نقصان دہ ہوتی ہے ملازمت ہو یا تجارت دونوں حالتوں میں بدکلامی بدنامی کا باعث ہی بنتی ہے اس سے کبھی فائدہ نہیں ہوتا تجارت میں تو خاص طور پر بد کلامی کو ایک مکروہ فعل سمجھا جاتا ہے مال لیتے ہوئے یا دیتے ہوئے اگر اپ کسی سے ذرا سی بھی بد زبانی کریں تو وہ اپ کو مال دے گا نہ اپ کا مال خریدے گا جس سے مال اپ نے خریدنا ہے وہ سوچے گا کہ مال بیچنا ہے تو مال بیچنا ہے عزت نہیں بیچنی اسی طرح سے خریدنے والا بھی کہے گا کہ مال خریدنا ہے بےعزتی تو نہیں خریدنی ہر ادمی نفرت کرنے لگ جاتا ہے اور دونوں کا کاروبار ٹھپ ہو کر رہ جائے گا اس کے برعکس جو دکاندار خوش اخلاق ہیں اور حفظ مراتب کا خیال رکھ کر دوسروں سے پیش اتے ہیں ان کا کاروبار دنوں میں چمکنے لگتا ہے گاہک ان سے مال خرید کر خوش ہوتے ہیں اسی طرح سے سفر میں بھی وہ لوگ خوشی خوشی اپنی منزل کو پہنچتے ہیں جو خوش اخلاق ہوتے ہیں بلکہ اکثر دیکھا گیا ہے کہ بعض لوگ دوران سفر ایسے ایسے دوست پیدا کر لیتے ہیں جو ان کی ائندہ زندگی میں ان کے بہت ہی رفیق اور معاون ثابت ہوتے ہیں
65813f47f67f3fa3330de6cc,بسا اوقات بد کلامی کی وجہ سے ایسے ایسے تنازعات پیدا ہو جاتے ہیں جو مستقل دشمنی کی شکل اختیار کر لیتے ہیں اس کا نتیجہ بربادی اور تباہی کے سوا کچھ نہیں ہوتا لہذا ہر انسان کو چاہیے کہ اپنے ذاتی اور ملی مفاد کے لیے اور قوم و ملک کی ترقی کے لیے خوش اخلاقی کو اپنا شعار بنائے اور بد کلامی سے اجتناب کرے
658140bb635e3a76dd7ca05c,میرا بہترین دوست انسانی فطرت کا تقاضا ہے کہ وہ کسی سے محبت کرے اور وہ اس کی محبت کا جواب محبت سے دے ایسے شخص کو جس سے وہ محبت کرتا ہے دوست کہا جاتا ہے دوستی اور پیار محبت میں پائیداری صرف اس صورت میں ممکن ہے جب دو انسانوں کے خیالات کردار اور اطوار ملتے ہوں ان کے افکار و اعمال ایک نقطے پر مرکوز ہوتے ہوں تو یقینا دونوں کے درمیان رابطہ اور محبت پیدا ہوگا اور اس میں پائیداری بھی ہوگی
6581412f635e3a76dd7ca060,ہر شخص کا خواب وہ اچھا ہو یا برا غریب ہو یا امیر شہری ہو یا دیہاتی کوئی نہ کوئی دوست ضرور ہوتا ہے کسی نہ کسی کو وہ اپنا ہمدرد ضرور سمجھتا ہے اور کسی نہ کسی سے ہمدردی ضرور رکھتا ہے یہ روحانی رشتہ روز اول سے چلا ایا ہے ہر دور میں ہر حال میں کسی کا کوئی نہ کوئی دوست ضرور ہوتا ہے انسانوں کی طرح دوستوں کے بھی مدارج ہوتے ہیں کچھ دوست عام قسم کے ہوتے ہیں اور کچھ خاص قسم کے اور ان میں سے کوئی ایک خاص الخاص ہوتا ہے اسے بہترین دوست سمجھا جاتا ہے جو دوست کے لیے ہر قسم کی قربانی دینے سے بھی دریغ نہیں کرتا خود مصائب اور تکالیف برداشت کرتا ہے لیکن اپنے دوست پر کوئی انچ نہیں انے دیتا بعض لوگ ایسے بھی ہوتے ہیں جو اپنے اپ کو دوست کہلواتے تو ہیں مگر جب دوست کو مصیبت پڑے تو پہلو تہی کر جاتے ہیں یہ محض اپنی ذاتی منفرد کی خاطر دوست بنے ہوئے ہوتے ہیں وہ زبانی دعوے تو بہت کرتے ہیں مگر بوقت امتحان پیٹھ دکھا جاتے ہیں دراصل ایسے لوگ دوست نہیں ہوتے بلکہ دوستی کے نام پر تباہ ہوتے ہیں ان میں نہ اخلاق ہوتا ہے نہ وفاداری کا شائبہ انہیں دوست کہنا غلط لفظ
65814177635e3a76dd7ca063,خدا کا شکر ہے مجھے بہت ہی اچھا دوست ملا ہے جو ہما صفت موصوف ہے اس کا نام احمد ہے وہ میرے ساتھ پڑھتا ہے میرے محلے کا ہے اور نہایت ہی شریف خاندان سے تعلق رکھتا ہے وہ حق ہی دوستی کو سمجھتا ہے اور دوستی کے منشا کو خوب جانتا ہے وہ پہلی جماعت سے لے کر دسویں جماعت تک میرے ساتھ پڑھتا چلا ایا ہے ہمیں ایک دوسرے کی طبیعت و عادات کو خوب سمجھتے ہیں اور یہی وجہ ہے کہ ہم ایک دوسرے کو پیار کرتے ہیں ہماری طبیعتیں اور عادتیں ایک دوسرے سے ملتی ہیں احمد میری خاطر جان قربان کرنے کو بھی تیار ہو جاتا ہے وہ مجھے پریشان دیکھ کر خود پریشان ہو جاتا ہے اڑے وقت میں میرے کام اتا ہے کبھی کوئی الجھن ان پڑے تو اس کے لیے مجھے بہترین مشورے دیتا ہے اور مجھے ہر طرح سے تسلی دیتا ہے اور زبانی اور عملی مدد بھی کرتا ہے
658141ba635e3a76dd7ca066,جب ہم دوسری جماعت میں پڑھتے تھے تو احمد ہمارے گھر ایا کرتا تھا وہ نہایت شریف اور کم گو لڑکا تھا مگر پڑھائی میں ہوشیار تھا شاید یہی وجہ تھی کہ میرے ابو بھی احمد سے بہت پیار کرتے تھے اور مجھے اکثر کہا کرتے تھے کہ میں اس کے ساتھ اسکول جایا کروں اور اس کے ساتھ جماعت میں بیٹھوں اور پڑھو اور اس کے ساتھ کھیلا کروں میں نے ایسا ہی کیا اس وقت سے میں جماعت میں بھی اس کے ساتھ بیٹھتا ہوں ہم اکٹھے ہی اسکول جاتے ہیں اور اتے ہیں کھیل کے وقت بھی اکٹھے اکٹھے ہی ہوتے ہیں اور پڑھائی بھی ہم اکٹھے ہی کرتے ہیں میرا بھی جماعت کے اچھے لڑکوں میں شمار ہوتا ہے اور احمد کا بھی اس لیے پڑھائی میں ہم دونوں ایک دوسرے کے لیے بہت ہی ممد و معاون ثابت ہوتے ہیں اور اپنی جماعت میں بہت ہی ہر دل عزیز ہیں
65814627376d0e7c290d79f6,احمد سمجھتا ہے کہ اج کی محنت کل ہمارے لیے مفید ثابت ہوگی کیونکہ کالج میں داخلے کے لیے زیادہ نمبروں کی ضرورت ہوتی ہے ہمارا ارادہ انٹر میں سائنس مضامین لینے کا ہے چونکہ ہم دونوں انجینیئرنگ کا پیشہ اختیار کرنا چاہتے ہیں اس لیے کالج میں پری انجینیئرنگ مضامین رکھنے پڑیں گے اور یہ صرف اس وقت ممکن ہوگا جب اعلی نمبر حاصل کریں گے ہمیں اس حقیقت کا علم ہے اور ہم اس کو پیش نظر رکھ کر محنت کرتے ہیں
65814662376d0e7c290d79fa,احمد اکثر یہ کہا کرتا ہے کہ جس نے بزرگوں کی خدمت نہیں کی وہ کبھی مخدوم نہیں ہوا اور جس نے اپنے اساتذہ کرام کا احترام نہیں کیا وہ کبھی دولت علم سے مالامال نہیں ہو سکتا اس لیے وہ خود بھی اس پر عمل کرتا ہے اپنے والدین کی بے حد فرمانبرداری کرتا ہے اپنے اساتذہ کرام اور بزرگوں کی بہت عزت کرتا ہے اور استاد بھی احمد پر خاص نظر شفقت رکھتے ہیں اور اس کی مشکل وقت میں رہنمائی کرتے ہیں میں بہت ہی خوش بخت ہوں کہ مجھے احمد جیسا نیک ہمدرد قابل فرمانبردار وفا شعار ذہین اور محنتی دوست ملا ہے
658146c7376d0e7c290d79fd,سچائی سچائی ایک مسلمہ اخلاقی قدر ہے دنیا کا کوئی مذہب ایسا نہیں جس نے سچائی کا راستہ اختیار کرنے کی تلقین نہ کی ہو اور دنیا کا کوئی معلم ایسا نہیں جس نے سچ پر کاربند رہنے کا درس نہ دیا ہو اسلام نے تو خاص طور سے سچائی کو اہمیت دی ہے اللہ تعالی نے قران کریم میں خاص طور سے مومنوں کے لیے حکم دیا ہے کہ وہ سچے لوگوں کی صحبت اختیار کریں حضور سرور کائنات صلی اللہ علیہ والہ وسلم نے بھی تمام مسلمانوں کو ہمیشہ سچ بولنے کی تلقین فرمائی ہے
6581474f376d0e7c290d7a00,رمضان المبارک رمضان المبارک وہ مقدس مہینہ ہے جس کے بارے میں حضور سرور کائنات صلی اللہ علیہ والہ وسلم نے فرمایا ہے کہ یہ برکتوں کا مہینہ ہے اور قران حکیم میں ہے مسلمانو تم پر روزے اسی طرح فرض کیے گئے جس طرح تم سے پہلی امتوں اور قوموں پر اس سے پہلے فرض کیے گئے تھے تاکہ تم میں تقوی پیدا ہو چنانچہ ہمیں چاہیے کہ جب اللہ تعالی ہمیں سعادت عطا فرمائے کہ ہم صحت کی حالت میں رمضان المبارک کو پائیں اور کوئی سفر بھی درپیش نہ ہو تو پورے احترام کے ساتھ روزے رکھیں اور روزے کی برکات حاصل کرنے کے لیے دن بھر ایسا طرز عمل اختیار کریں جو تقوی کے تقاضے پورے کرے
658147b0376d0e7c290d7a03,ماہ رمضان وہ ہے جس میں قران اترا جو بنی نو انسان کے لیے ہدایت کا ذریعہ ہے جس میں ہدایت کی کھلی نشانیاں ہیں اور جو حق و باطل کے درمیان فرق واضح کر دیتی ہیں پس جو اس مہینے کو زندگی میں پائے اسے چاہیے کہ روزے رکھے اور جو مریض یا مسافر ہو وہ ان کے بدلے دوسرے دنوں میں روزے رکھے خدا اسانی چاہتا ہے سختی نہیں چاہتا تاکہ تم روزے کی تعداد پوری کر سکو اور روزے اس لیے فرض کیے کہ تم عطائے ہدایت پر خدا کی بڑائی بیان کرو اور اس کا شکر بجا لاؤ
65814813376d0e7c290d7a06,میرا مشغلہ فارغ اوقات کو مصرف میں لانے کے لیے انسان کو کوئی نہ کوئی مشغلہ ضرور اختیار کرنا چاہیے مثلا باغبانی قلمی دوستی ٹکٹ جمع کرنا سکے جمع کرنا تصویر بنانا تصویریں جمع کرنا وغیرہ میرا مشغلہ ٹکٹ جمع کرنا ہے میں طرح طرح کے ٹکٹ جمع کرتا رہتا ہوں اور فارغ اوقات میں میرے البم میں ترتیب وار لگاتا رہتا ہوں اس طرح بیکاری کے لمحات بہت اچھی طرح گزر جاتے ہیں ٹکٹ جمع کرنا میرا مشغلہ ہے اس لیے میں نے کبھی کوشش نہیں کی کہ جلد از جلد بہت سارے ٹکٹ بازار سے خرید لوں اور البم بھر لوں خرید کر ایک ہی بار بہت سے ٹکٹ حاصل کر لینا مشغلے کے اداب کے خلاف ہے اس کا تقاضہ ہے کہ ایک ٹکٹ کے حصول کے لیے سخت محنت کی جائے چنانچہ میں ٹکٹ خطوں سے اتارتا ہوں یا دوسرے دوسروں سے ٹکٹوں کا ت بادلہ کرتا ہوں اس سے جمع کرنے میں وقت تو لگتا ہے مگر مزہ بھی اتا ہے
65814861376d0e7c290d7a09,میرے پاس بڑی خوبصورت البم ہے اس پر ہر ملک کے ٹکٹ چسپاں کرنے کے لیے الگ الگ صفحے مخصوص ہیں میں ان مخصوص صفحات پر مختلف ملکوں کے نئے نئے ٹکٹ لگاتا رہتا ہوں اب میرے پاس اتنے زیادہ ٹکٹ ہو چکے ہیں کہ مجھے کم از کم دو البم اور خریدنے کی ضرورت ہے ٹکٹ جمع کرنے کا مشغلہ بہت مفید بھی ہے اس سے صرف فارغ اوقات ہی اچھے نہیں گزرتے بلکہ اس کے کچھ عملی فائدے بھی ہیں ٹکٹوں کے مشاہدے سے مختلف ممالک کی شخصیات مقامات رسوم پیداوار اور ذرائع امد و رفت پیشوں وغیرہ کے بارے میں معلومات حاصل ہوتی ہیں اور وہاں کے عوام اور حکمرانوں کے بارے میں بھی بہت کچھ معلوم ہوتا ہے کیونکہ ٹکٹوں پر بننے والی تصاویر اس سلسلے میں رہنمائی کرتی ہیں ان کے ذریعے مختلف ملکوں کے قومی دنوں عوامی تقریبات یادگار اور بین الاقوامی میلوں یا کانفرنسوں کے بارے میں معلومات حاصل ہوتی ہیں
6581489a376d0e7c290d7a0c,میں نے کئی ایک قلمی دوست ہی بنا رکھے ہیں قلمی دوستی کا یہ سلسلہ بھی نہ صرف میرا دوسرا مشغلہ ہے بلکہ پہلے مشغلے میں بھی میرا معاون ہے اس طرح مجھے طرح طرح کے ٹکٹ ملتے رہتے ہیں اور میں ان دوستوں سے ٹکٹوں کا تبادلہ بھی کرتا رہتا ہوں قلبی دوستی اور ٹکٹوں کی بدولت دوسرے ممالک کے بارے میں میری معلومات خاصی وسیع ہو چکی ہیں اور میں دوسرے کئی ممالک کے رسم و رواج طرز معاشرت اب و ہوا وغیرہ کے بارے میں اپنے دوستوں کے مقابلے میں زیادہ معلومات رکھتا ہوں میں تو دوسروں کو بھی مشورہ دوں گا کہ وہ فارغ اوقات کے لیے کوئی نہ کوئی مشغلہ ضرور اختیار کریں
65814c6d97f3bae60aa8426e,غالب کے بعض غیر متداول اردو اشعار کا زمانہ فکر جناب امتیاز علی خاں عرشی مرحوم نے دیوان غالب کچھ اس طرح مدون کیا ہے کہ اب اس کے متعلق سے غالب کے کلام کا اہلی تخلیق بھی ماخذوں کی تفصیلی نشاندہی کے سبب سے ایک حد تک متعین کیا جا سکتا ہے تاہم بعض اشعار ایسے ہیں جن کا عہد معلوم نہیں ہو سکا میں نے ذیل میں ایسے ہی اشعار کا زمانہ فکر متعین کرنے کی کوشش کی ہے روایتیں بیشتر وہی ہیں جو نسخہ عرشی میں بیان ہوئی ہیں مگر کوشش کی گئی ہے کہ اصل ماخذوں کو بن نظر خود دیکھ لیا جائے اور اگر ہو سکے تو اپنے کتب خانے سے ان کو مزید تقویت پہنچائی جائے تاکہ غلطی کا امکان نہ رہے اس کے بعد نتائج کے لیے میں نے ماخذوں اور اپنے فہم ہی پر بھروسہ کیا ہے پہلے غالب کے اشعار درج کیے گئے ہیں بعد میں اشعار کے زمانہ فکر کے تعین کی کوشش کوشش میں اپنے مال و زات
65814caf97f3bae60aa84272,یہ شعر مکتوبات امیر مینائی مرتبہ مولوی احسن اللہ خان ثاقب صفحہ 21 کے حاشیے سے ماخوظ ہے ثاقب نے نواب یوسف علی خان بہادر ناظم کے بارے میں متن میں لکھا ہے نواب ناظم کا پہلا دیوان جو عرصہ ہوا چھپا تھا اور اب کامیاب ہے مرزا غالب کا دیکھا ہوا ہے
658151853999d8ce0f8ca7c8,یہ شعر نواب علاؤالدین احمد خان الائی ولادت 1833 عیسوی والی لوہارو کی بیاض سے لیے گئے تھے قیاس جاتا ہے کہ یہ کلام 1857 کے کچھ بات کا ہے یہ مرزا کی پریشانی اور علالت کا زمانہ تھا لہذا اس کا زیادہ امکان ہے کہ شیر کہہ کر چھوڑ دیے ہوں اور پوری غزلیں نہ کہی جا سکی ہوں اگرچہ شیروں کے قافیہ اور ردیفے ظاہر کرتے ہیں کہ غزلیں التظام سے کہنے کا ارادہ رہا ہوگا اشعار کا مفہوم بھی یہی کہہ رہا ہے کہ بڑھاپے میں فکر کیے گئے ہیں پہلے شعر میں جیتے اور مردوں کے اخری حروف بری طرح دبتے ہیں ایسے ناپختہ کلام کو غالب سے منسوب کرتے ہوئے جھجک محسوس ہوتی ہے مگر ہو سکتا ہے کہ پہلا مصرع یوں ہو اور لکھنے میں سیو ہو گیا ہو
